id;new_poste;Y1A_genre;Outil;Frequence
162;Data Engineer;NA;matlab;Jamais
163;Data Scientist;Un homme;python;Régulièrement
163;Data Scientist;Un homme;r;Jamais
163;Data Scientist;Un homme;sas;Jamais
163;Data Scientist;Un homme;powerBI;Jamais
163;Data Scientist;Un homme;tableau;Occasionnellement
163;Data Scientist;Un homme;qlik;Jamais
163;Data Scientist;Un homme;excel;Occasionnellement
163;Data Scientist;Un homme;sql;Occasionnellement
163;Data Scientist;Un homme;spark;Jamais
163;Data Scientist;Un homme;spss;Jamais
163;Data Scientist;Un homme;c_java;Jamais
163;Data Scientist;Un homme;datastudio;Jamais
163;Data Scientist;Un homme;matlab;Jamais
167;Data Analyst;Un homme;python;Jamais
167;Data Analyst;Un homme;r;Jamais
167;Data Analyst;Un homme;sas;Jamais
167;Data Analyst;Un homme;powerBI;Régulièrement
167;Data Analyst;Un homme;tableau;Occasionnellement
167;Data Analyst;Un homme;qlik;Jamais
167;Data Analyst;Un homme;excel;Régulièrement
167;Data Analyst;Un homme;sql;Régulièrement
167;Data Analyst;Un homme;spark;Jamais
167;Data Analyst;Un homme;spss;Jamais
167;Data Analyst;Un homme;c_java;Jamais
167;Data Analyst;Un homme;datastudio;Jamais
167;Data Analyst;Un homme;matlab;Jamais
169;Data Scientist;Un homme;python;Régulièrement
169;Data Scientist;Un homme;r;Occasionnellement
169;Data Scientist;Un homme;sas;Jamais
169;Data Scientist;Un homme;powerBI;Jamais
169;Data Scientist;Un homme;tableau;Jamais
169;Data Scientist;Un homme;qlik;Jamais
169;Data Scientist;Un homme;excel;Jamais
169;Data Scientist;Un homme;sql;Régulièrement
169;Data Scientist;Un homme;spark;Jamais
169;Data Scientist;Un homme;spss;Jamais
169;Data Scientist;Un homme;c_java;Jamais
169;Data Scientist;Un homme;datastudio;Jamais
169;Data Scientist;Un homme;matlab;Jamais
171;Data Analyst;NA;python;Jamais
171;Data Analyst;NA;r;Jamais
171;Data Analyst;NA;sas;Jamais
171;Data Analyst;NA;powerBI;Jamais
171;Data Analyst;NA;tableau;Régulièrement
171;Data Analyst;NA;qlik;Jamais
171;Data Analyst;NA;excel;Régulièrement
171;Data Analyst;NA;sql;Régulièrement
171;Data Analyst;NA;spark;Jamais
171;Data Analyst;NA;spss;Jamais
171;Data Analyst;NA;c_java;Jamais
171;Data Analyst;NA;datastudio;Jamais
171;Data Analyst;NA;matlab;Jamais
173;Data Scientist;NA;python;Régulièrement
173;Data Scientist;NA;r;Jamais
173;Data Scientist;NA;sas;Jamais
173;Data Scientist;NA;powerBI;Jamais
173;Data Scientist;NA;tableau;Régulièrement
173;Data Scientist;NA;qlik;Jamais
173;Data Scientist;NA;excel;Occasionnellement
173;Data Scientist;NA;sql;Occasionnellement
173;Data Scientist;NA;spark;Jamais
173;Data Scientist;NA;spss;Jamais
173;Data Scientist;NA;c_java;Jamais
173;Data Scientist;NA;datastudio;Jamais
173;Data Scientist;NA;matlab;Jamais
175;Data Analyst;Un homme;python;Jamais
175;Data Analyst;Un homme;r;Jamais
175;Data Analyst;Un homme;sas;Régulièrement
175;Data Analyst;Un homme;powerBI;Régulièrement
175;Data Analyst;Un homme;tableau;Jamais
175;Data Analyst;Un homme;qlik;Jamais
175;Data Analyst;Un homme;excel;Régulièrement
175;Data Analyst;Un homme;sql;Régulièrement
175;Data Analyst;Un homme;spark;Jamais
175;Data Analyst;Un homme;spss;Jamais
175;Data Analyst;Un homme;c_java;Jamais
175;Data Analyst;Un homme;datastudio;Jamais
175;Data Analyst;Un homme;matlab;Jamais
176;Data Engineer;NA;python;Jamais
176;Data Engineer;NA;r;Jamais
176;Data Engineer;NA;sas;Jamais
176;Data Engineer;NA;powerBI;Jamais
176;Data Engineer;NA;tableau;Jamais
176;Data Engineer;NA;qlik;Jamais
176;Data Engineer;NA;excel;Jamais
176;Data Engineer;NA;sql;Jamais
176;Data Engineer;NA;spark;Jamais
176;Data Engineer;NA;spss;Jamais
176;Data Engineer;NA;c_java;Jamais
176;Data Engineer;NA;datastudio;Jamais
176;Data Engineer;NA;matlab;Jamais
177;Data Engineer;NA;python;Régulièrement
177;Data Engineer;NA;r;Jamais
177;Data Engineer;NA;sas;Jamais
177;Data Engineer;NA;powerBI;Occasionnellement
177;Data Engineer;NA;tableau;Jamais
177;Data Engineer;NA;qlik;Jamais
177;Data Engineer;NA;excel;Jamais
177;Data Engineer;NA;sql;Occasionnellement
177;Data Engineer;NA;spark;Régulièrement
177;Data Engineer;NA;spss;Jamais
177;Data Engineer;NA;c_java;Jamais
177;Data Engineer;NA;datastudio;Jamais
177;Data Engineer;NA;matlab;Jamais
178;Data Engineer;Un homme;python;Occasionnellement
178;Data Engineer;Un homme;r;Jamais
178;Data Engineer;Un homme;sas;Jamais
178;Data Engineer;Un homme;powerBI;Jamais
178;Data Engineer;Un homme;tableau;Jamais
178;Data Engineer;Un homme;qlik;Jamais
178;Data Engineer;Un homme;excel;Jamais
178;Data Engineer;Un homme;sql;Régulièrement
178;Data Engineer;Un homme;spark;Occasionnellement
178;Data Engineer;Un homme;spss;Jamais
178;Data Engineer;Un homme;c_java;Jamais
178;Data Engineer;Un homme;datastudio;Jamais
178;Data Engineer;Un homme;matlab;Jamais
179;Data Engineer;NA;python;Régulièrement
179;Data Engineer;NA;r;Jamais
179;Data Engineer;NA;sas;Jamais
179;Data Engineer;NA;powerBI;Jamais
179;Data Engineer;NA;tableau;Jamais
179;Data Engineer;NA;qlik;Jamais
179;Data Engineer;NA;excel;Régulièrement
179;Data Engineer;NA;sql;Occasionnellement
179;Data Engineer;NA;spark;Occasionnellement
179;Data Engineer;NA;spss;Jamais
179;Data Engineer;NA;c_java;Jamais
179;Data Engineer;NA;datastudio;Jamais
179;Data Engineer;NA;matlab;Jamais
180;Data Analyst;Un homme;python;Jamais
180;Data Analyst;Un homme;r;Occasionnellement
180;Data Analyst;Un homme;sas;Jamais
180;Data Analyst;Un homme;powerBI;Jamais
180;Data Analyst;Un homme;tableau;Jamais
180;Data Analyst;Un homme;qlik;Jamais
180;Data Analyst;Un homme;excel;Jamais
180;Data Analyst;Un homme;sql;Régulièrement
180;Data Analyst;Un homme;spark;Jamais
180;Data Analyst;Un homme;spss;Jamais
180;Data Analyst;Un homme;c_java;Jamais
180;Data Analyst;Un homme;datastudio;Occasionnellement
180;Data Analyst;Un homme;matlab;Jamais
181;Data Engineer;Un homme;python;Régulièrement
181;Data Engineer;Un homme;r;Jamais
181;Data Engineer;Un homme;sas;Jamais
181;Data Engineer;Un homme;powerBI;Occasionnellement
181;Data Engineer;Un homme;tableau;Jamais
181;Data Engineer;Un homme;qlik;Jamais
181;Data Engineer;Un homme;excel;Jamais
181;Data Engineer;Un homme;sql;Régulièrement
181;Data Engineer;Un homme;spark;Régulièrement
181;Data Engineer;Un homme;spss;Jamais
181;Data Engineer;Un homme;c_java;Jamais
181;Data Engineer;Un homme;datastudio;Jamais
181;Data Engineer;Un homme;matlab;Jamais
182;Data Scientist;Un homme;python;Régulièrement
182;Data Scientist;Un homme;r;Jamais
182;Data Scientist;Un homme;sas;Jamais
182;Data Scientist;Un homme;powerBI;Jamais
182;Data Scientist;Un homme;tableau;Jamais
182;Data Scientist;Un homme;qlik;Jamais
182;Data Scientist;Un homme;excel;Régulièrement
182;Data Scientist;Un homme;sql;Régulièrement
182;Data Scientist;Un homme;spark;Jamais
182;Data Scientist;Un homme;spss;Jamais
182;Data Scientist;Un homme;c_java;Jamais
182;Data Scientist;Un homme;datastudio;Jamais
182;Data Scientist;Un homme;matlab;Jamais
183;Data Engineer;Une femme;python;Occasionnellement
183;Data Engineer;Une femme;r;Occasionnellement
183;Data Engineer;Une femme;sas;Jamais
183;Data Engineer;Une femme;powerBI;Occasionnellement
183;Data Engineer;Une femme;tableau;Jamais
183;Data Engineer;Une femme;qlik;Occasionnellement
183;Data Engineer;Une femme;excel;Régulièrement
183;Data Engineer;Une femme;sql;Régulièrement
183;Data Engineer;Une femme;spark;Régulièrement
183;Data Engineer;Une femme;spss;Jamais
183;Data Engineer;Une femme;c_java;Régulièrement
183;Data Engineer;Une femme;datastudio;Jamais
183;Data Engineer;Une femme;matlab;Jamais
184;Data Analyst;Une femme;python;Occasionnellement
184;Data Analyst;Une femme;r;Jamais
184;Data Analyst;Une femme;sas;Jamais
184;Data Analyst;Une femme;powerBI;Régulièrement
184;Data Analyst;Une femme;tableau;Régulièrement
184;Data Analyst;Une femme;qlik;Jamais
184;Data Analyst;Une femme;excel;Occasionnellement
184;Data Analyst;Une femme;sql;Régulièrement
184;Data Analyst;Une femme;spark;Jamais
184;Data Analyst;Une femme;spss;Jamais
184;Data Analyst;Une femme;c_java;Jamais
184;Data Analyst;Une femme;datastudio;Régulièrement
184;Data Analyst;Une femme;matlab;Jamais
185;Data Engineer;NA;python;Jamais
185;Data Engineer;NA;r;Jamais
185;Data Engineer;NA;sas;Jamais
185;Data Engineer;NA;powerBI;Jamais
185;Data Engineer;NA;tableau;Jamais
185;Data Engineer;NA;qlik;Jamais
185;Data Engineer;NA;excel;Jamais
185;Data Engineer;NA;sql;Jamais
185;Data Engineer;NA;spark;Jamais
185;Data Engineer;NA;spss;Jamais
185;Data Engineer;NA;c_java;Jamais
185;Data Engineer;NA;datastudio;Jamais
185;Data Engineer;NA;matlab;Jamais
186;Data Engineer;Une femme;python;Régulièrement
186;Data Engineer;Une femme;r;Jamais
186;Data Engineer;Une femme;sas;Jamais
186;Data Engineer;Une femme;powerBI;Jamais
186;Data Engineer;Une femme;tableau;Jamais
186;Data Engineer;Une femme;qlik;Jamais
186;Data Engineer;Une femme;excel;Jamais
186;Data Engineer;Une femme;sql;Occasionnellement
186;Data Engineer;Une femme;spark;Jamais
186;Data Engineer;Une femme;spss;Jamais
186;Data Engineer;Une femme;c_java;Jamais
186;Data Engineer;Une femme;datastudio;Jamais
186;Data Engineer;Une femme;matlab;Jamais
187;Data Analyst;Un homme;python;Régulièrement
187;Data Analyst;Un homme;r;Jamais
187;Data Analyst;Un homme;sas;Jamais
187;Data Analyst;Un homme;powerBI;Jamais
187;Data Analyst;Un homme;tableau;Jamais
187;Data Analyst;Un homme;qlik;Jamais
187;Data Analyst;Un homme;excel;Régulièrement
187;Data Analyst;Un homme;sql;Occasionnellement
187;Data Analyst;Un homme;spark;Jamais
187;Data Analyst;Un homme;spss;Jamais
187;Data Analyst;Un homme;c_java;Jamais
187;Data Analyst;Un homme;datastudio;Jamais
187;Data Analyst;Un homme;matlab;Jamais
188;Data Analyst;Un homme;python;Régulièrement
188;Data Analyst;Un homme;r;Jamais
188;Data Analyst;Un homme;sas;Régulièrement
188;Data Analyst;Un homme;powerBI;Occasionnellement
188;Data Analyst;Un homme;tableau;Jamais
188;Data Analyst;Un homme;qlik;Jamais
188;Data Analyst;Un homme;excel;Régulièrement
188;Data Analyst;Un homme;sql;Régulièrement
188;Data Analyst;Un homme;spark;Jamais
188;Data Analyst;Un homme;spss;Jamais
188;Data Analyst;Un homme;c_java;Jamais
188;Data Analyst;Un homme;datastudio;Jamais
188;Data Analyst;Un homme;matlab;Jamais
189;Data Scientist;Un homme;python;Régulièrement
189;Data Scientist;Un homme;r;Jamais
189;Data Scientist;Un homme;sas;Jamais
189;Data Scientist;Un homme;powerBI;Jamais
189;Data Scientist;Un homme;tableau;Jamais
189;Data Scientist;Un homme;qlik;Jamais
189;Data Scientist;Un homme;excel;Jamais
189;Data Scientist;Un homme;sql;Jamais
189;Data Scientist;Un homme;spark;Jamais
189;Data Scientist;Un homme;spss;Jamais
189;Data Scientist;Un homme;c_java;Jamais
189;Data Scientist;Un homme;datastudio;Jamais
189;Data Scientist;Un homme;matlab;Jamais
190;Data Analyst;Un homme;python;Occasionnellement
190;Data Analyst;Un homme;r;Jamais
190;Data Analyst;Un homme;sas;Jamais
190;Data Analyst;Un homme;powerBI;Jamais
190;Data Analyst;Un homme;tableau;Jamais
190;Data Analyst;Un homme;qlik;Jamais
190;Data Analyst;Un homme;excel;Régulièrement
190;Data Analyst;Un homme;sql;Jamais
190;Data Analyst;Un homme;spark;Jamais
190;Data Analyst;Un homme;spss;Jamais
190;Data Analyst;Un homme;c_java;Jamais
190;Data Analyst;Un homme;datastudio;Jamais
190;Data Analyst;Un homme;matlab;Jamais
191;Data Scientist;Un homme;python;Régulièrement
191;Data Scientist;Un homme;r;Occasionnellement
191;Data Scientist;Un homme;sas;Jamais
191;Data Scientist;Un homme;powerBI;Régulièrement
191;Data Scientist;Un homme;tableau;Occasionnellement
191;Data Scientist;Un homme;qlik;Jamais
191;Data Scientist;Un homme;excel;Régulièrement
191;Data Scientist;Un homme;sql;Régulièrement
191;Data Scientist;Un homme;spark;Occasionnellement
191;Data Scientist;Un homme;spss;Jamais
191;Data Scientist;Un homme;c_java;Jamais
191;Data Scientist;Un homme;datastudio;Jamais
191;Data Scientist;Un homme;matlab;Jamais
197;Data Engineer;NA;python;Jamais
197;Data Engineer;NA;r;Jamais
197;Data Engineer;NA;sas;Jamais
197;Data Engineer;NA;powerBI;Régulièrement
197;Data Engineer;NA;tableau;Jamais
197;Data Engineer;NA;qlik;Jamais
197;Data Engineer;NA;excel;Occasionnellement
197;Data Engineer;NA;sql;Régulièrement
197;Data Engineer;NA;spark;Jamais
197;Data Engineer;NA;spss;Jamais
197;Data Engineer;NA;c_java;Jamais
197;Data Engineer;NA;datastudio;Jamais
197;Data Engineer;NA;matlab;Jamais
200;Data Analyst;Un homme;python;Régulièrement
200;Data Analyst;Un homme;r;Jamais
200;Data Analyst;Un homme;sas;Jamais
200;Data Analyst;Un homme;powerBI;Jamais
200;Data Analyst;Un homme;tableau;Jamais
200;Data Analyst;Un homme;qlik;Jamais
200;Data Analyst;Un homme;excel;Régulièrement
200;Data Analyst;Un homme;sql;Occasionnellement
200;Data Analyst;Un homme;spark;Jamais
200;Data Analyst;Un homme;spss;Jamais
200;Data Analyst;Un homme;c_java;Jamais
200;Data Analyst;Un homme;datastudio;Jamais
200;Data Analyst;Un homme;matlab;Jamais
201;Data Engineer;Un homme;python;Régulièrement
201;Data Engineer;Un homme;r;Jamais
201;Data Engineer;Un homme;sas;Jamais
201;Data Engineer;Un homme;powerBI;Régulièrement
201;Data Engineer;Un homme;tableau;Jamais
201;Data Engineer;Un homme;qlik;Jamais
201;Data Engineer;Un homme;excel;Régulièrement
201;Data Engineer;Un homme;sql;Régulièrement
201;Data Engineer;Un homme;spark;Régulièrement
201;Data Engineer;Un homme;spss;Jamais
201;Data Engineer;Un homme;c_java;Jamais
201;Data Engineer;Un homme;datastudio;Jamais
201;Data Engineer;Un homme;matlab;Jamais
202;Data Scientist;NA;python;Régulièrement
202;Data Scientist;NA;r;Jamais
202;Data Scientist;NA;sas;Jamais
202;Data Scientist;NA;powerBI;Jamais
202;Data Scientist;NA;tableau;Jamais
202;Data Scientist;NA;qlik;Jamais
202;Data Scientist;NA;excel;Jamais
202;Data Scientist;NA;sql;Jamais
202;Data Scientist;NA;spark;Jamais
202;Data Scientist;NA;spss;Jamais
202;Data Scientist;NA;c_java;Jamais
202;Data Scientist;NA;datastudio;Jamais
202;Data Scientist;NA;matlab;Jamais
204;Data Scientist;Un homme;python;Régulièrement
204;Data Scientist;Un homme;r;Jamais
204;Data Scientist;Un homme;sas;Jamais
204;Data Scientist;Un homme;powerBI;Jamais
204;Data Scientist;Un homme;tableau;Jamais
204;Data Scientist;Un homme;qlik;Jamais
204;Data Scientist;Un homme;excel;Occasionnellement
204;Data Scientist;Un homme;sql;Occasionnellement
204;Data Scientist;Un homme;spark;Jamais
204;Data Scientist;Un homme;spss;Jamais
204;Data Scientist;Un homme;c_java;Jamais
204;Data Scientist;Un homme;datastudio;Jamais
204;Data Scientist;Un homme;matlab;Jamais
205;Data Scientist;NA;python;Jamais
205;Data Scientist;NA;r;Jamais
205;Data Scientist;NA;sas;Jamais
205;Data Scientist;NA;powerBI;Jamais
205;Data Scientist;NA;tableau;Jamais
205;Data Scientist;NA;qlik;Jamais
205;Data Scientist;NA;excel;Jamais
205;Data Scientist;NA;sql;Jamais
205;Data Scientist;NA;spark;Jamais
205;Data Scientist;NA;spss;Jamais
205;Data Scientist;NA;c_java;Jamais
205;Data Scientist;NA;datastudio;Jamais
205;Data Scientist;NA;matlab;Jamais
206;Data Scientist;Une femme;python;Occasionnellement
206;Data Scientist;Une femme;r;Jamais
206;Data Scientist;Une femme;sas;Jamais
206;Data Scientist;Une femme;powerBI;Jamais
206;Data Scientist;Une femme;tableau;Jamais
206;Data Scientist;Une femme;qlik;Jamais
206;Data Scientist;Une femme;excel;Jamais
206;Data Scientist;Une femme;sql;Régulièrement
206;Data Scientist;Une femme;spark;Jamais
206;Data Scientist;Une femme;spss;Jamais
206;Data Scientist;Une femme;c_java;Jamais
206;Data Scientist;Une femme;datastudio;Régulièrement
206;Data Scientist;Une femme;matlab;Jamais
208;Data Analyst;Un homme;python;Régulièrement
208;Data Analyst;Un homme;r;Jamais
208;Data Analyst;Un homme;sas;Jamais
208;Data Analyst;Un homme;powerBI;Régulièrement
208;Data Analyst;Un homme;tableau;Jamais
208;Data Analyst;Un homme;qlik;Jamais
208;Data Analyst;Un homme;excel;Régulièrement
208;Data Analyst;Un homme;sql;Régulièrement
208;Data Analyst;Un homme;spark;Jamais
208;Data Analyst;Un homme;spss;Jamais
208;Data Analyst;Un homme;c_java;Jamais
208;Data Analyst;Un homme;datastudio;Jamais
208;Data Analyst;Un homme;matlab;Jamais
209;Data Scientist;Un homme;python;Occasionnellement
209;Data Scientist;Un homme;r;Régulièrement
209;Data Scientist;Un homme;sas;Jamais
209;Data Scientist;Un homme;powerBI;Jamais
209;Data Scientist;Un homme;tableau;Jamais
209;Data Scientist;Un homme;qlik;Jamais
209;Data Scientist;Un homme;excel;Régulièrement
209;Data Scientist;Un homme;sql;Jamais
209;Data Scientist;Un homme;spark;Jamais
209;Data Scientist;Un homme;spss;Jamais
209;Data Scientist;Un homme;c_java;Jamais
209;Data Scientist;Un homme;datastudio;Jamais
209;Data Scientist;Un homme;matlab;Jamais
210;Data Scientist;Un homme;python;Occasionnellement
210;Data Scientist;Un homme;r;Régulièrement
210;Data Scientist;Un homme;sas;Jamais
210;Data Scientist;Un homme;powerBI;Jamais
210;Data Scientist;Un homme;tableau;Jamais
210;Data Scientist;Un homme;qlik;Jamais
210;Data Scientist;Un homme;excel;Occasionnellement
210;Data Scientist;Un homme;sql;Régulièrement
210;Data Scientist;Un homme;spark;Occasionnellement
210;Data Scientist;Un homme;spss;Jamais
210;Data Scientist;Un homme;c_java;Jamais
210;Data Scientist;Un homme;datastudio;Jamais
210;Data Scientist;Un homme;matlab;Jamais
211;Data Analyst;Un homme;python;Jamais
211;Data Analyst;Un homme;r;Régulièrement
211;Data Analyst;Un homme;sas;Jamais
211;Data Analyst;Un homme;powerBI;Jamais
211;Data Analyst;Un homme;tableau;Régulièrement
211;Data Analyst;Un homme;qlik;Jamais
211;Data Analyst;Un homme;excel;Jamais
211;Data Analyst;Un homme;sql;Jamais
211;Data Analyst;Un homme;spark;Jamais
211;Data Analyst;Un homme;spss;Jamais
211;Data Analyst;Un homme;c_java;Jamais
211;Data Analyst;Un homme;datastudio;Jamais
211;Data Analyst;Un homme;matlab;Jamais
214;Data Analyst;Une femme;python;Régulièrement
214;Data Analyst;Une femme;r;Jamais
214;Data Analyst;Une femme;sas;Jamais
214;Data Analyst;Une femme;powerBI;Occasionnellement
214;Data Analyst;Une femme;tableau;Jamais
214;Data Analyst;Une femme;qlik;Jamais
214;Data Analyst;Une femme;excel;Occasionnellement
214;Data Analyst;Une femme;sql;Régulièrement
214;Data Analyst;Une femme;spark;Jamais
214;Data Analyst;Une femme;spss;Jamais
214;Data Analyst;Une femme;c_java;Jamais
214;Data Analyst;Une femme;datastudio;Jamais
214;Data Analyst;Une femme;matlab;Jamais
215;Data Analyst;Un homme;python;Régulièrement
215;Data Analyst;Un homme;r;Jamais
215;Data Analyst;Un homme;sas;Jamais
215;Data Analyst;Un homme;powerBI;Régulièrement
215;Data Analyst;Un homme;tableau;Jamais
215;Data Analyst;Un homme;qlik;Jamais
215;Data Analyst;Un homme;excel;Régulièrement
215;Data Analyst;Un homme;sql;Occasionnellement
215;Data Analyst;Un homme;spark;Jamais
215;Data Analyst;Un homme;spss;Jamais
215;Data Analyst;Un homme;c_java;Jamais
215;Data Analyst;Un homme;datastudio;Jamais
215;Data Analyst;Un homme;matlab;Jamais
217;Data Analyst;Un homme;python;Jamais
217;Data Analyst;Un homme;r;Jamais
217;Data Analyst;Un homme;sas;Jamais
217;Data Analyst;Un homme;powerBI;Jamais
217;Data Analyst;Un homme;tableau;Jamais
217;Data Analyst;Un homme;qlik;Jamais
217;Data Analyst;Un homme;excel;Occasionnellement
217;Data Analyst;Un homme;sql;Régulièrement
217;Data Analyst;Un homme;spark;Jamais
217;Data Analyst;Un homme;spss;Jamais
217;Data Analyst;Un homme;c_java;Jamais
217;Data Analyst;Un homme;datastudio;Jamais
217;Data Analyst;Un homme;matlab;Jamais
221;Data Analyst;NA;python;Occasionnellement
221;Data Analyst;NA;r;Jamais
221;Data Analyst;NA;sas;Jamais
221;Data Analyst;NA;powerBI;Régulièrement
221;Data Analyst;NA;tableau;Jamais
221;Data Analyst;NA;qlik;Jamais
221;Data Analyst;NA;excel;Régulièrement
221;Data Analyst;NA;sql;Occasionnellement
221;Data Analyst;NA;spark;Jamais
221;Data Analyst;NA;spss;Jamais
221;Data Analyst;NA;c_java;Jamais
221;Data Analyst;NA;datastudio;Jamais
221;Data Analyst;NA;matlab;Jamais
222;Data Analyst;Un homme;python;Occasionnellement
222;Data Analyst;Un homme;r;Jamais
222;Data Analyst;Un homme;sas;Occasionnellement
222;Data Analyst;Un homme;powerBI;Occasionnellement
222;Data Analyst;Un homme;tableau;Jamais
222;Data Analyst;Un homme;qlik;Jamais
222;Data Analyst;Un homme;excel;Jamais
222;Data Analyst;Un homme;sql;Régulièrement
222;Data Analyst;Un homme;spark;Occasionnellement
222;Data Analyst;Un homme;spss;Jamais
222;Data Analyst;Un homme;c_java;Jamais
222;Data Analyst;Un homme;datastudio;Occasionnellement
222;Data Analyst;Un homme;matlab;Jamais
223;Data Scientist;Un homme;python;Occasionnellement
223;Data Scientist;Un homme;r;Jamais
223;Data Scientist;Un homme;sas;Régulièrement
223;Data Scientist;Un homme;powerBI;Jamais
223;Data Scientist;Un homme;tableau;Jamais
223;Data Scientist;Un homme;qlik;Jamais
223;Data Scientist;Un homme;excel;Occasionnellement
223;Data Scientist;Un homme;sql;Régulièrement
223;Data Scientist;Un homme;spark;Jamais
223;Data Scientist;Un homme;spss;Jamais
223;Data Scientist;Un homme;c_java;Jamais
223;Data Scientist;Un homme;datastudio;Jamais
223;Data Scientist;Un homme;matlab;Jamais
224;Data Engineer;Un homme;python;Régulièrement
224;Data Engineer;Un homme;r;Jamais
224;Data Engineer;Un homme;sas;Jamais
224;Data Engineer;Un homme;powerBI;Jamais
224;Data Engineer;Un homme;tableau;Jamais
224;Data Engineer;Un homme;qlik;Jamais
224;Data Engineer;Un homme;excel;Régulièrement
224;Data Engineer;Un homme;sql;Occasionnellement
224;Data Engineer;Un homme;spark;Jamais
224;Data Engineer;Un homme;spss;Jamais
224;Data Engineer;Un homme;c_java;Jamais
224;Data Engineer;Un homme;datastudio;Jamais
224;Data Engineer;Un homme;matlab;Jamais
226;Data Analyst;Une femme;python;Régulièrement
226;Data Analyst;Une femme;r;Jamais
226;Data Analyst;Une femme;sas;Jamais
226;Data Analyst;Une femme;powerBI;Jamais
226;Data Analyst;Une femme;tableau;Jamais
226;Data Analyst;Une femme;qlik;Jamais
226;Data Analyst;Une femme;excel;Régulièrement
226;Data Analyst;Une femme;sql;Régulièrement
226;Data Analyst;Une femme;spark;Jamais
226;Data Analyst;Une femme;spss;Jamais
226;Data Analyst;Une femme;c_java;Jamais
226;Data Analyst;Une femme;datastudio;Jamais
226;Data Analyst;Une femme;matlab;Jamais
227;Data Engineer;Un homme;python;Jamais
227;Data Engineer;Un homme;r;Jamais
227;Data Engineer;Un homme;sas;Jamais
227;Data Engineer;Un homme;powerBI;Régulièrement
227;Data Engineer;Un homme;tableau;Jamais
227;Data Engineer;Un homme;qlik;Jamais
227;Data Engineer;Un homme;excel;Régulièrement
227;Data Engineer;Un homme;sql;Régulièrement
227;Data Engineer;Un homme;spark;Jamais
227;Data Engineer;Un homme;spss;Jamais
227;Data Engineer;Un homme;c_java;Occasionnellement
227;Data Engineer;Un homme;datastudio;Jamais
227;Data Engineer;Un homme;matlab;Jamais
229;Data Scientist;Un homme;python;Régulièrement
229;Data Scientist;Un homme;r;Régulièrement
229;Data Scientist;Un homme;sas;Jamais
229;Data Scientist;Un homme;powerBI;Jamais
229;Data Scientist;Un homme;tableau;Jamais
229;Data Scientist;Un homme;qlik;Jamais
229;Data Scientist;Un homme;excel;Occasionnellement
229;Data Scientist;Un homme;sql;Occasionnellement
229;Data Scientist;Un homme;spark;Jamais
229;Data Scientist;Un homme;spss;Jamais
229;Data Scientist;Un homme;c_java;Jamais
229;Data Scientist;Un homme;datastudio;Jamais
229;Data Scientist;Un homme;matlab;Jamais
231;Data Analyst;Un homme;python;Jamais
231;Data Analyst;Un homme;r;Jamais
231;Data Analyst;Un homme;sas;Jamais
231;Data Analyst;Un homme;powerBI;Jamais
231;Data Analyst;Un homme;tableau;Régulièrement
231;Data Analyst;Un homme;qlik;Jamais
231;Data Analyst;Un homme;excel;Occasionnellement
231;Data Analyst;Un homme;sql;Occasionnellement
231;Data Analyst;Un homme;spark;Jamais
231;Data Analyst;Un homme;spss;Jamais
231;Data Analyst;Un homme;c_java;Jamais
231;Data Analyst;Un homme;datastudio;Jamais
231;Data Analyst;Un homme;matlab;Jamais
232;Data Analyst;Un homme;python;Régulièrement
232;Data Analyst;Un homme;r;Jamais
232;Data Analyst;Un homme;sas;Jamais
232;Data Analyst;Un homme;powerBI;Régulièrement
232;Data Analyst;Un homme;tableau;Jamais
232;Data Analyst;Un homme;qlik;Jamais
232;Data Analyst;Un homme;excel;Occasionnellement
232;Data Analyst;Un homme;sql;Régulièrement
232;Data Analyst;Un homme;spark;Jamais
232;Data Analyst;Un homme;spss;Jamais
232;Data Analyst;Un homme;c_java;Jamais
232;Data Analyst;Un homme;datastudio;Jamais
232;Data Analyst;Un homme;matlab;Jamais
236;Data Scientist;Une femme;python;Régulièrement
236;Data Scientist;Une femme;r;Régulièrement
236;Data Scientist;Une femme;sas;Jamais
236;Data Scientist;Une femme;powerBI;Jamais
236;Data Scientist;Une femme;tableau;Jamais
236;Data Scientist;Une femme;qlik;Jamais
236;Data Scientist;Une femme;excel;Occasionnellement
236;Data Scientist;Une femme;sql;Jamais
236;Data Scientist;Une femme;spark;Jamais
236;Data Scientist;Une femme;spss;Jamais
236;Data Scientist;Une femme;c_java;Jamais
236;Data Scientist;Une femme;datastudio;Jamais
236;Data Scientist;Une femme;matlab;Jamais
237;Data Engineer;Un homme;python;Régulièrement
237;Data Engineer;Un homme;r;Occasionnellement
237;Data Engineer;Un homme;sas;Jamais
237;Data Engineer;Un homme;powerBI;Jamais
237;Data Engineer;Un homme;tableau;Jamais
237;Data Engineer;Un homme;qlik;Jamais
237;Data Engineer;Un homme;excel;Occasionnellement
237;Data Engineer;Un homme;sql;Régulièrement
237;Data Engineer;Un homme;spark;Jamais
237;Data Engineer;Un homme;spss;Jamais
237;Data Engineer;Un homme;c_java;Jamais
237;Data Engineer;Un homme;datastudio;Jamais
237;Data Engineer;Un homme;matlab;Jamais
239;Data Scientist;Une femme;python;Régulièrement
239;Data Scientist;Une femme;r;Jamais
239;Data Scientist;Une femme;sas;Jamais
239;Data Scientist;Une femme;powerBI;Jamais
